ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.5_1_Run4,43.19,5.38,0,3,3175.223214285714,1008.65438082592,438,0,1532,406,436,12,1,8,2,4.0,1.5,282,1,58
Gen_Data_20_0.5_2_Run4,63.93,7.97,0,3,3170.0,1101.8726546593355,440,0,1627,337,337,12,0,8,3,0.0,0.0,261,3,113
Gen_Data_20_0.5_3_Run4,43.44,5.4,0,3,3170.0,1294.85129545776,248,0,1630,295,295,12,1,8,2,0.0,0.0,371,1,115
Gen_Data_20_0.5_4_Run4,62.61,7.8,0,6,6159.53488372093,975.0195430384015,512,0,1559,344,428,12,3,8,3,6.667,4.2,141,2,77
Gen_Data_20_0.5_5_Run4,65.45,8.14,2,3,3191.5871094200393,1019.816205565698,448,0,1555,344,444,12,0,8,3,10.667,5.0,251,1,18
Gen_Data_20_0.5_6_Run4,4.36,0.51,0,3,3183.549019607843,1038.9508360659217,548,0,1676,373,441,12,3,8,0,8.571,3.4,300,1,10
Gen_Data_20_0.5_7_Run4,45.39,5.63,1,2,2180.0,1118.1126066082288,243,0,1455,244,244,12,0,8,2,0.0,0.0,289,1,40
Gen_Data_20_0.5_8_Run4,45.18,5.62,2,2,2180.0,1147.321108041736,374,0,1613,348,348,12,0,8,2,0.0,0.0,189,2,127
Gen_Data_20_0.5_9_Run4,24.03,2.98,0,3,3170.0,1071.4484565780126,425,0,1586,296,296,12,2,8,1,0.0,0.0,341,3,179
Gen_Data_20_0.5_10_Run4,62.6,7.8,0,6,6171.549525988885,842.3645247614479,587,0,1503,208,318,12,3,8,3,10.667,5.5,187,1,76
