ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run3,243.59,12.18,0,12,12080.0,639.3389217666402,844,0,1529,136,136,0,0,20,12,0.0,0.0,137,18,717
Gen_Data_20_0.7_2_Run3,204.91,10.24,0,10,10100.0,829.2295729151994,672,0,1558,210,210,0,0,20,10,0.0,0.0,161,15,514
Gen_Data_20_0.7_3_Run3,224.68,11.23,0,11,11090.0,756.6122546064939,753,0,1561,220,220,0,0,20,11,0.0,0.0,169,17,687
Gen_Data_20_0.7_4_Run3,207.25,10.36,0,10,10100.0,562.1463163505189,1050,0,1667,107,107,0,0,20,10,0.0,0.0,189,18,670
Gen_Data_20_0.7_5_Run3,244.23,12.21,0,12,12080.0,720.8277090662007,756,0,1520,183,183,0,0,20,12,0.0,0.0,225,18,693
Gen_Data_20_0.7_6_Run3,204.11,10.2,0,10,10100.0,810.4307059034093,739,0,1606,243,243,0,0,20,10,0.0,0.0,191,16,584
Gen_Data_20_0.7_7_Run3,283.54,14.17,0,14,14060.0,537.4788281721928,819,0,1391,62,62,0,0,20,14,0.0,0.0,64,20,945
Gen_Data_20_0.7_8_Run3,248.19,12.41,0,12,12080.0,570.316399814571,895,0,1509,113,113,0,0,20,12,0.0,0.0,95,19,798
Gen_Data_20_0.7_9_Run3,208.62,10.43,0,10,10120.0,676.799564494165,904,0,1638,147,183,0,0,20,10,5.0,1.8,185,20,779
Gen_Data_20_0.7_10_Run3,268.31,13.41,0,13,13070.0,720.756681164126,581,0,1343,162,162,0,0,20,13,0.0,0.0,90,18,883
