ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.5_1_Run2,61.56,0.62,1,50,50574.90800422654,3604.768133234287,1153,0,5021,1174,1317,0,0,100,50,6.794
Gen_Data_100_0.5_2_Run2,61.06,0.61,2,44,44589.166666666664,3702.3011379538334,1049,0,5051,1091,1196,0,0,100,44,3.333
Gen_Data_100_0.5_3_Run2,51.23,0.51,6,42,42589.458261863925,3899.7828036794817,933,0,5139,1244,1281,0,0,100,42,3.556
Gen_Data_100_0.5_4_Run2,65.84,0.66,0,43,43626.29781181885,3726.5116159259383,1190,0,5221,1364,1590,0,0,100,43,12.889
Gen_Data_100_0.5_5_Run2,66.53,0.67,1,42,42606.23188405797,3655.0669260230793,1032,0,5000,1231,1297,0,0,100,42,3.397
Gen_Data_100_0.5_6_Run2,60.67,0.61,4,46,46575.01931033684,3823.5244883214973,1061,0,5173,1258,1400,0,0,100,46,7.222
Gen_Data_100_0.5_7_Run2,60.19,0.6,3,43,43602.39880952381,3887.398536623628,748,0,4948,1110,1189,0,0,100,43,4.19
Gen_Data_100_0.5_8_Run2,64.33,0.64,0,40,40678.69683988328,3514.661113959298,1331,0,5162,1087,1173,0,0,100,40,3.152
Gen_Data_100_0.5_9_Run2,61.56,0.62,3,41,41613.49025974026,4112.486798222012,799,0,5226,1242,1300,0,0,100,41,3.889
Gen_Data_100_0.5_10_Run2,58.89,0.59,0,47,47551.102095383605,3647.0169740831084,1167,0,5101,1126,1196,0,0,100,47,4.333
